lateral_hori_stiffness,lateral_verti_stiffness,diagonal_stiffness,tip_dx,tip_dy,tip_dz,tip_disp_norm
500,1278,899,0.039746250488668755,0.1176301385866049,0.001432253769458991,0.1241719182531703
500,1278,1011,0.039483089238575186,0.11734710807139156,0.001372428655005975,0.12381898751384307
500,1278,1136,0.039309948420900964,0.11720338890071955,0.0013295600201922442,0.12362715779518066
500,1278,1278,0.03922583204884472,0.11720215725272151,0.001298239933274048,0.12359893604534054
500,1278,1437,0.03923382570324055,0.11734822717186733,0.001276125509594106,0.12373975915609613
500,1278,1616,0.03933334259342103,0.11764282533431762,0.001261109414184225,0.12405054046301749
500,1278,1817,0.03952246960130765,0.1180835475413635,0.0012517395684403798,0.12452837690778332
500,1278,2043,0.039798259924652246,0.11866645345602791,0.0012471482205138607,0.12516862245605226
500,1278,2297,0.04015646083853766,0.1193847553336585,0.001246573225130776,0.12596354670284624
500,1278,2583,0.04059334001390996,0.1202321749254735,0.0012494961897274726,0.126906092767537
500,1278,2904,0.04110383443525703,0.12119856011330368,0.0012551738596557893,0.1279851227300934
500,1278,3265,0.041680546811097646,0.12227124324343264,0.0012631499450671546,0.12918637875004663
500,1278,3672,0.04119658140476651,0.12204568179129746,0.001263541182003447,0.12881732530859663
500,1278,4129,0.04080314257709314,0.12193053043530072,0.0012644076435632812,0.12858285042372286
500,1278,4642,0.04049285769937472,0.12191710380323102,0.0012660480058075407,0.12847199929160685
500,1278,5220,0.040257178189977344,0.12199662182078568,0.0012681701454255734,0.12847343844943646
500,1278,5870,0.04008980479055485,0.12216048998666762,0.0012712250230328959,0.1285768010761922
500,1278,6600,0.03998426157921661,0.12239972641481589,0.001275105253505604,0.12877134810921453
500,1278,7421,0.03993409691520183,0.12270605432811194,0.0012795565634188266,0.12904706556216333
500,1278,8345,0.03993343820409345,0.12307139596180339,0.0012848237302963694,0.12939435367435892
500,1278,9383,0.03997664518036517,0.12348687174350434,0.0012908362988225397,0.12980295031787167
500,1278,10551,0.040058402114933334,0.12394517816989467,0.0012973986825220996,0.13026421617201725
500,1278,11864,0.04017352270999258,0.12443818334429889,0.0013045713967905215,0.13076878567719805
500,1278,13340,0.04031711978634131,0.12495850179987514,0.0013122056757634004,0.1313081079129202
500,1278,15000,0.04048464236794566,0.12549937209809744,0.001320324939785844,0.13187434141114715
500,1437,500,0.05891356485424368,0.13598531125510394,0.0052258946069080325,0.14829067056098028
500,1437,562,0.042546166788258455,0.12018352968140311,0.002009439260184598,0.1275080192034814
500,1437,632,0.04077820778220434,0.1181967098966744,0.001635726364125123,0.12504399250290088
500,1437,711,0.040071523959386623,0.11734309654693445,0.001450663010259201,0.1240049747502906
500,1437,799,0.039568853682609845,0.11673447086654454,0.0013316754417632692,0.12326558412521363
500,1437,899,0.039170388141494816,0.11627028361824741,0.0012475746721817282,0.12269741074034822
500,1437,1011,0.03886735346927159,0.1159468992760122,0.0011861583333292458,0.12229375122637602
500,1437,1136,0.03865738734076535,0.11576542335958198,0.0011401659137539877,0.12205460589403458
500,1437,1278,0.038538344157005106,0.1157282332672205,0.0011048743908150804,0.12198134567603133
500,1437,1437,0.0385131974498068,0.11584028362264338,0.0010783176675325246,0.12207948417557464
500,1437,1616,0.03858121898545863,0.11610298657630652,0.0010585855614450024,0.122350049259217
500,1437,1817,0.03874088995108402,0.11651468753735209,0.0010443879950726709,0.12279095940830922
500,1437,2043,0.0389895997418776,0.1170721122770577,0.001034947867532554,0.12339829609087938
500,1437,2297,0.03932337943747377,0.11776900692605607,0.0010293308107978127,0.12416491728604757
500,1437,2583,0.03973831018476462,0.11859905247846919,0.0010272246039022548,0.1250836669414441
500,1437,2904,0.04022847734635482,0.1195511503685329,0.0010279793586761565,0.12614223989452386
500,1437,3265,0.0407916305221081,0.12061989066223325,0.0010313664426990776,0.1273349082567715
500,1437,3672,0.041021944529636284,0.1212915307441158,0.0010342421023423753,0.12804493359742744
500,1437,4129,0.04061430279999553,0.12116692601752377,0.0010335969844262882,0.12779676785894084
500,1437,4642,0.04029061786840715,0.12114582323703152,0.0010336772872434619,0.12767424511126063
500,1437,5220,0.04004250150736957,0.12121970493100644,0.0010343416066576072,0.12766631761387662
500,1437,5870,0.039863877474478226,0.12138023408309206,0.0010357047491872384,0.12776291573729023
500,1437,6600,0.03974842259894262,0.12161862588778143,0.0010378178616332612,0.12795352409312608
500,1437,7421,0.03968977541426019,0.12192674797368235,0.0010406611771842655,0.12822828517748322
500,1437,8345,0.03968216188324575,0.12229663170223709,0.0010442826600297606,0.12857772211279364
500,1437,9383,0.039720024594340014,0.12271944433950513,0.0010484997210298275,0.1289916343195824
500,1437,10551,0.03979806877925307,0.12318790162523341,0.0010533234248493173,0.1294614030343549
500,1437,11864,0.0399111351140648,0.12369382504519247,0.0010586830716239337,0.1299776206515951
500,1437,13340,0.04005431906327353,0.12422974458449146,0.0010646161843542723,0.13053164873995307
500,1437,15000,0.04022304650449915,0.12478878136943711,0.0010709839524511988,0.13111552323199066
500,1616,500,0.05963104512425352,0.13615340064076792,0.0051015626044701445,0.1487267157899466
500,1616,562,0.04298134351601532,0.11989148839209886,0.0016428149842429018,0.1273737167565858
500,1616,632,0.0404862462962062,0.11714984960852093,0.0013947807534379075,0.12395631817622813
500,1616,711,0.03964538659211014,0.11615618042575554,0.0012530978100884216,0.12274194549240365
500,1616,799,0.03907654654325288,0.11547842016037071,0.0011538528328305375,0.12191625563821237
500,1616,899,0.03862873557725888,0.11496168717836353,0.0010789541954855375,0.12128286306543745
500,1616,1011,0.0382829990073657,0.11459182658442871,0.001021561293078399,0.12082184537751962
500,1616,1136,0.03803346513314568,0.11436652355558319,0.00097683701579665,0.12052883634541321
500,1616,1278,0.037876176300296605,0.1142865285200831,0.0009410353302108376,0.12040307670402622
500,1616,1437,0.03781479403634508,0.11435798812584294,0.0009128975142790319,0.12045140712367461
500,1616,1616,0.03784796400696411,0.11458191778864597,0.0008908160927179054,0.12067426327476592
500,1616,1817,0.03797450478090639,0.11495739570715621,0.0008739508180520827,0.12107034992581442
